20:40:26	T917G064AA08	2V500DJ7QZ00S	%	E0	$	E0	3.63	998,1868	2	A0	2.2	1025,1715	0	C0	343.7	646,1	C0	319	606,1	A0	104.5	1,637	A0	225.7	1,1655	#
20:40:29	T917G064AA08	2V500DJ7QZ00S	%	C0	$	C0	3.04	1024,1866	28	A0	1.9	67,1705	0	C0	364.6	743,1	A0	233.9	889,1	A0	78.9	1,318	A0	240.4	1,1652	#
20:42:45	T917G056AB07	2V500DJ7QZ00S	%	C0	$	C0	3.14	16,75	40	A0	1.7	1030,1693	0	A0	295	664,1	A0	188.5	603,1	A0	118	1,1465	A0	353.6	1,1670	#
20:42:47	T917G056AB07	2V500DJ7QZ00S	%	E0	$	E0	3.57	742,1851	1	A0	1.6	117,1347	0	A0	231.9	748,1	A0	237	268,1	A0	49.9	1,1241	A0	238.9	1,1615	#
20:44:46	T917G138AC07	2V500DJ7QZ00S	%	C0	$	C0	2.74	360,1868	12	A0	2.4	908,1435	0	A0	284.6	558,1	C0	301.1	914,1	A0	76	1,664	A0	251.8	1,1659	#
20:44:48	T917G138AC07	2V500DJ7QZ00S	%	E0	$	E0	3.6	1024,1859	1	A0	1.9	799,1885	0	A0	277.4	743,1	A0	228	170,1	A0	104.3	1,399	A0	245.4	1,1598	#
20:46:48	T917G111AA05	2V500DJ7QZ00S	%	E0	$	E0	3.56	363,1868	1	A0	2	1027,30	0	A0	248.2	664,1	C0	317.1	487,1	A0	81.3	1,671	A0	264.4	1,1666	#
20:46:51	T917G111AA05	2V500DJ7QZ00S	%	C0	$	C0	3.16	771,1855	28	A0	2.1	159,1050	0	C0	361.6	750,1	C0	343.5	381,1	A0	59.7	1,1268	A0	232.3	1,1640	#
20:48:54	T917G124AD05	2V500DJ7QZ00S	%	C0	$	C0	2.75	14,78	24	C0	2.96	885,41	8	C0	385.5	358,1	A0	295.6	599,1	A0	72.2	1,988	A0	252	1,1652	#
20:48:57	T917G124AD05	2V500DJ7QZ00S	%	E0	$	E0	3.58	739,1859	3	A0	2.1	940,1303	0	C0	362.2	479,1	A0	252.6	383,1	A0	84.7	1,410	A0	219.6	1,1629	#
20:50:42	T917G138AP08	2V500DJ7QZ00S	%	E0	$	E0	4.08	14,71	12	A0	1.9	759,116	0	C0	436	358,1	A0	282.3	472,1	A0	119.8	1,693	A0	300.1	1,1663	#
